ProductID,BranchID,City,Year,Month,ProductSalesAmount,TotalTransactions,UnitsSold,RankedProduct
172,1,Skokie,2022,October,"$ 2,089.78",14,22,4
112,1,Skokie,2022,October,"$ 1,984.32",11,18,5
119,1,Skokie,2022,October,"$ 1,984.29",13,21,6
173,1,Skokie,2022,October,"$ 1,971.83",10,17,7
201,1,Skokie,2022,October,"$ 1,949.85",9,15,8
115,1,Skokie,2022,October,"$ 1,945.48",11,17,9
160,1,Skokie,2022,October,"$ 1,889.79",13,21,10
1593,1,Skokie,2022,November,"$ 2,926.00",10,14,1
198,1,Skokie,2022,November,"$ 2,393.82",11,18,2
2007,1,Skokie,2022,November,"$ 2,339.80",12,20,3
197,1,Skokie,2022,November,"$ 2,331.78",13,22,4
115,1,Skokie,2022,November,"$ 2,288.80",12,20,5
109,1,Skokie,2022,November,"$ 2,174.36",12,19,6
204,1,Skokie,2022,November,"$ 2,141.83",10,17,7
2006,1,Skokie,2022,November,"$ 2,136.93",13,19,8
1592,1,Skokie,2022,November,"$ 2,079.00",6,11,9
1551,1,Skokie,2022,November,"$ 2,069.55",7,9,10
173,1,Skokie,2022,December,"$ 2,899.75",17,25,1
125,1,Skokie,2022,December,"$ 2,849.70",20,30,2
198,1,Skokie,2022,December,"$ 2,792.79",14,21,3
1572,1,Skokie,2022,December,"$ 2,506.00",8,14,4
121,1,Skokie,2022,December,"$ 2,469.74",16,26,5
197,1,Skokie,2022,December,"$ 2,437.77",17,23,6
14,1,Skokie,2022,December,"$ 2,379.44",17,28,7
247,1,Skokie,2022,December,"$ 2,339.74",17,26,8
112,1,Skokie,2022,December,"$ 2,315.04",14,21,9
183,1,Skokie,2022,December,"$ 2,299.77",16,23,10
1594,1,Skokie,2023,January,"$ 2,872.00",4,8,1
1601,1,Skokie,2023,January,"$ 2,864.00",9,16,2
265,1,Skokie,2023,January,"$ 2,399.76",16,24,3
149,1,Skokie,2023,January,"$ 2,374.81",12,19,4
2006,1,Skokie,2023,January,"$ 2,361.87",12,21,5
242,1,Skokie,2023,January,"$ 2,309.79",16,21,6
246,1,Skokie,2023,January,"$ 2,159.76",16,24,7
173,1,Skokie,2023,January,"$ 2,087.82",12,18,8
125,1,Skokie,2023,January,"$ 1,994.79",13,21,9
2008,1,Skokie,2023,January,"$ 1,971.83",10,17,10
173,1,Skokie,2023,Febuary,"$ 2,783.76",17,24,1
1635,1,Skokie,2023,Febuary,"$ 2,159.88",6,12,2
204,1,Skokie,2023,Febuary,"$ 2,141.83",10,17,3
162,1,Skokie,2023,Febuary,"$ 2,069.77",13,23,4
177,1,Skokie,2023,Febuary,"$ 1,994.81",12,19,5
115,1,Skokie,2023,Febuary,"$ 1,945.48",12,17,6
211,1,Skokie,2023,Febuary,"$ 1,907.82",12,18,7
271,1,Skokie,2023,Febuary,"$ 1,889.79",14,21,8
2009,1,Skokie,2023,Febuary,"$ 1,799.82",10,18,9
262,1,Skokie,2023,Febuary,"$ 1,784.79",12,21,10
1594,1,Skokie,2023,March,"$ 3,949.00",8,11,1
1601,1,Skokie,2023,March,"$ 3,043.00",11,17,2
2007,1,Skokie,2023,March,"$ 3,041.74",16,26,3
198,1,Skokie,2023,March,"$ 2,526.81",14,19,4
1645,1,Skokie,2023,March,"$ 2,148.00",9,12,5
109,1,Skokie,2023,March,"$ 2,059.92",13,18,6
2011,1,Skokie,2023,March,"$ 2,039.80",14,20,7
1552,1,Skokie,2023,March,"$ 1,999.60",5,8,8
242,1,Skokie,2023,March,"$ 1,979.82",12,18,9
135,1,Skokie,2023,March,"$ 1,957.78",13,22,10
185,1,Skokie,2023,April,"$ 2,529.77",15,23,1
119,1,Skokie,2023,April,"$ 2,456.74",16,26,2
206,1,Skokie,2023,April,"$ 2,324.85",9,15,3
1992,1,Skokie,2023,April,"$ 2,249.75",16,25,4
212,1,Skokie,2023,April,"$ 2,219.80",12,20,5
1996,1,Skokie,2023,April,"$ 2,155.72",18,28,6
1594,1,Skokie,2023,April,"$ 2,154.00",4,6,7
148,1,Skokie,2023,April,"$ 2,099.72",17,28,8
1627,1,Skokie,2023,April,"$ 2,089.05",13,19,9
1552,1,Skokie,2023,April,"$ 1,999.60",4,8,10
201,1,Skokie,2023,May,"$ 2,859.78",15,22,1
106,1,Skokie,2023,May,"$ 2,632.12",15,23,2
1594,1,Skokie,2023,May,"$ 2,513.00",4,7,3
168,1,Skokie,2023,May,"$ 2,399.76",13,24,4
1645,1,Skokie,2023,May,"$ 2,327.00",7,13,5
2008,1,Skokie,2023,May,"$ 2,319.80",14,20,6
242,1,Skokie,2023,May,"$ 2,309.79",12,21,7
2007,1,Skokie,2023,May,"$ 2,222.81",13,19,8
173,1,Skokie,2023,May,"$ 2,087.82",12,18,9
204,1,Skokie,2023,May,"$ 2,015.84",10,16,10
112,1,Skokie,2023,June,"$ 3,086.72",17,28,1
201,1,Skokie,2023,June,"$ 2,339.82",11,18,2
206,1,Skokie,2023,June,"$ 2,169.86",8,14,3
168,1,Skokie,2023,June,"$ 1,999.80",13,20,4
215,1,Skokie,2023,June,"$ 1,999.75",16,25,5
225,1,Skokie,2023,June,"$ 1,970.73",17,27,6
212,1,Skokie,2023,June,"$ 1,886.83",10,17,7
197,1,Skokie,2023,June,"$ 1,801.83",12,17,8
265,1,Skokie,2023,June,"$ 1,799.82",9,18,9
1594,1,Skokie,2023,June,"$ 1,795.00",4,5,10
1594,1,Skokie,2023,July,"$ 4,308.00",7,12,1
109,1,Skokie,2023,July,"$ 2,861.00",18,25,2
1551,1,Skokie,2023,July,"$ 2,759.40",7,12,3
179,1,Skokie,2023,July,"$ 2,495.74",17,26,4
1572,1,Skokie,2023,July,"$ 2,148.00",8,12,5
1645,1,Skokie,2023,July,"$ 2,148.00",7,12,6
1992,1,Skokie,2023,July,"$ 2,069.77",14,23,7
197,1,Skokie,2023,July,"$ 2,013.81",14,19,8
152,1,Skokie,2023,July,"$ 1,999.80",14,20,9
1571,1,Skokie,2023,July,"$ 1,908.00",8,12,10
1552,1,Skokie,2023,August,"$ 2,749.45",7,11,1
109,1,Skokie,2023,August,"$ 2,746.56",13,24,2
197,1,Skokie,2023,August,"$ 2,437.77",15,23,3
16,1,Skokie,2023,August,"$ 2,379.44",17,28,4
2009,1,Skokie,2023,August,"$ 2,299.77",16,23,5
106,1,Skokie,2023,August,"$ 2,288.80",14,20,6
1987,1,Skokie,2023,August,"$ 2,079.74",16,26,7
129,1,Skokie,2023,August,"$ 2,079.74",18,26,8
119,1,Skokie,2023,August,"$ 2,078.78",13,22,9
170,1,Skokie,2023,August,"$ 1,979.78",14,22,10
60,1,Skokie,2023,September,"$ 2,554.65",19,35,1
198,1,Skokie,2023,September,"$ 2,526.81",12,19,2
1594,1,Skokie,2023,September,"$ 2,513.00",5,7,3
1593,1,Skokie,2023,September,"$ 2,508.00",9,12,4
112,1,Skokie,2023,September,"$ 2,425.28",13,22,5
156,1,Skokie,2023,September,"$ 2,299.77",15,23,6
201,1,Skokie,2023,September,"$ 2,209.83",11,17,7
2007,1,Skokie,2023,September,"$ 2,105.82",12,18,8
1644,1,Skokie,2023,September,"$ 2,086.00",9,14,9
1551,1,Skokie,2023,September,"$ 2,069.55",6,9,10
106,1,Skokie,2023,October,"$ 3,089.88",17,27,1
2010,1,Skokie,2023,October,"$ 2,699.73",17,27,2
2009,1,Skokie,2023,October,"$ 2,399.76",17,24,3
1570,1,Skokie,2023,October,"$ 2,363.00",11,17,4
177,1,Skokie,2023,October,"$ 2,309.78",15,22,5
2008,1,Skokie,2023,October,"$ 2,203.81",12,19,6
1645,1,Skokie,2023,October,"$ 2,148.00",9,12,7
119,1,Skokie,2023,October,"$ 1,984.29",12,21,8
1635,1,Skokie,2023,October,"$ 1,979.89",7,11,9
173,1,Skokie,2023,October,"$ 1,971.83",11,17,10
1552,1,Skokie,2023,November,"$ 2,999.40",8,12,1
1594,1,Skokie,2023,November,"$ 2,872.00",5,8,2
2006,1,Skokie,2023,November,"$ 2,474.34",16,22,3
2008,1,Skokie,2023,November,"$ 2,319.80",15,20,4
1592,1,Skokie,2023,November,"$ 2,268.00",8,12,5
201,1,Skokie,2023,November,"$ 2,209.83",11,17,6
265,1,Skokie,2023,November,"$ 2,199.78",13,22,7
206,1,Skokie,2023,November,"$ 2,014.87",8,13,8
198,1,Skokie,2023,November,"$ 1,861.86",10,14,9
211,1,Skokie,2023,November,"$ 1,801.83",10,17,10
1645,1,Skokie,2023,December,"$ 3,401.00",12,19,1
1594,1,Skokie,2023,December,"$ 3,231.00",6,9,2
1595,1,Skokie,2023,December,"$ 2,999.80",13,20,3
149,1,Skokie,2023,December,"$ 2,749.78",14,22,4
1989,1,Skokie,2023,December,"$ 2,519.70",20,30,5
197,1,Skokie,2023,December,"$ 2,437.77",15,23,6
173,1,Skokie,2023,December,"$ 2,435.79",13,21,7
106,1,Skokie,2023,December,"$ 2,403.24",13,21,8
7,1,Skokie,2023,December,"$ 2,294.46",18,27,9
172,1,Skokie,2023,December,"$ 2,279.76",16,24,10
206,1,Skokie,2024,January,"$ 2,944.81",13,19,1
123,1,Skokie,2024,January,"$ 2,944.69",19,31,2
172,1,Skokie,2024,January,"$ 2,564.73",17,27,3
149,1,Skokie,2024,January,"$ 2,499.80",12,20,4
135,1,Skokie,2024,January,"$ 2,402.73",17,27,5
176,1,Skokie,2024,January,"$ 2,299.77",14,23,6
204,1,Skokie,2024,January,"$ 2,267.82",10,18,7
109,1,Skokie,2024,January,"$ 2,174.36",10,19,8
1635,1,Skokie,2024,January,"$ 2,159.88",9,12,9
1594,1,Skokie,2024,January,"$ 2,154.00",5,6,10
1593,1,Skokie,2024,Febuary,"$ 2,508.00",8,12,1
1635,1,Skokie,2024,Febuary,"$ 2,339.87",8,13,2
2006,1,Skokie,2024,Febuary,"$ 2,249.40",14,20,3
2000,1,Skokie,2024,Febuary,"$ 2,239.72",18,28,4
121,1,Skokie,2024,Febuary,"$ 2,184.77",14,23,5
1601,1,Skokie,2024,Febuary,"$ 2,148.00",7,12,6
185,1,Skokie,2024,Febuary,"$ 2,089.81",14,19,7
1551,1,Skokie,2024,Febuary,"$ 2,069.55",5,9,8
198,1,Skokie,2024,Febuary,"$ 1,994.85",10,15,9
242,1,Skokie,2024,Febuary,"$ 1,979.82",14,18,10
2007,1,Skokie,2024,March,"$ 2,573.78",14,22,1
166,1,Skokie,2024,March,"$ 2,159.73",17,27,2
1594,1,Skokie,2024,March,"$ 2,154.00",4,6,3
121,1,Skokie,2024,March,"$ 2,089.78",14,22,4
217,1,Skokie,2024,March,"$ 2,079.74",18,26,5
175,1,Skokie,2024,March,"$ 2,039.76",16,24,6
198,1,Skokie,2024,March,"$ 1,994.85",11,15,7
1998,1,Skokie,2024,March,"$ 1,974.75",17,25,8
1572,1,Skokie,2024,March,"$ 1,969.00",8,11,9
135,1,Skokie,2024,March,"$ 1,957.78",15,22,10
1594,1,Skokie,2024,April,"$ 3,590.00",6,10,1
2007,1,Skokie,2024,April,"$ 2,807.76",14,24,2
219,1,Skokie,2024,April,"$ 2,391.77",15,23,3
13,1,Skokie,2024,April,"$ 2,379.44",16,28,4
1635,1,Skokie,2024,April,"$ 2,339.87",8,13,5
206,1,Skokie,2024,April,"$ 2,324.85",9,15,6
152,1,Skokie,2024,April,"$ 2,199.78",13,22,7
1992,1,Skokie,2024,April,"$ 2,159.76",15,24,8
175,1,Skokie,2024,April,"$ 1,954.77",15,23,9
123,1,Skokie,2024,April,"$ 1,899.80",14,20,10
198,1,Skokie,2024,May,"$ 2,925.78",12,22,1
204,1,Skokie,2024,May,"$ 2,771.78",14,22,2
1551,1,Skokie,2024,May,"$ 2,759.40",7,12,3
2006,1,Skokie,2024,May,"$ 2,699.28",17,24,4
112,1,Skokie,2024,May,"$ 2,645.76",16,24,5
1594,1,Skokie,2024,May,"$ 2,513.00",6,7,6
206,1,Skokie,2024,May,"$ 2,479.84",10,16,7
2008,1,Skokie,2024,May,"$ 2,435.79",13,21,8
173,1,Skokie,2024,May,"$ 2,435.79",11,21,9
1988,1,Skokie,2024,May,"$ 2,213.73",14,27,10
206,1,Skokie,2024,June,"$ 2,634.83",11,17,1
149,1,Skokie,2024,June,"$ 2,624.79",13,21,2
1593,1,Skokie,2024,June,"$ 2,508.00",7,12,3
212,1,Skokie,2024,June,"$ 2,330.79",13,21,4
154,1,Skokie,2024,June,"$ 2,319.71",19,29,5
204,1,Skokie,2024,June,"$ 2,267.82",11,18,6
176,1,Skokie,2024,June,"$ 2,199.78",12,22,7
115,1,Skokie,2024,June,"$ 2,174.36",14,19,8
198,1,Skokie,2024,June,"$ 2,127.84",11,16,9
112,1,Skokie,2024,June,"$ 2,094.56",13,19,10
1594,1,Skokie,2024,July,"$ 4,308.00",8,12,1
1593,1,Skokie,2024,July,"$ 2,717.00",7,13,2
206,1,Skokie,2024,July,"$ 2,324.85",11,15,3
119,1,Skokie,2024,July,"$ 2,173.27",13,23,4
177,1,Skokie,2024,July,"$ 2,099.80",13,20,5
121,1,Skokie,2024,July,"$ 2,089.78",14,22,6
1552,1,Skokie,2024,July,"$ 1,999.60",5,8,7
1628,1,Skokie,2024,July,"$ 1,949.25",8,15,8
149,1,Skokie,2024,July,"$ 1,874.85",9,15,9
112,1,Skokie,2024,July,"$ 1,874.08",11,17,10
1594,1,Skokie,2024,August,"$ 3,590.00",5,10,1
201,1,Skokie,2024,August,"$ 2,859.78",15,22,2
1552,1,Skokie,2024,August,"$ 2,749.45",8,11,3
246,1,Skokie,2024,August,"$ 2,429.73",18,27,4
1551,1,Skokie,2024,August,"$ 2,299.50",8,10,5
219,1,Skokie,2024,August,"$ 2,287.78",13,22,6
2006,1,Skokie,2024,August,"$ 2,249.40",12,20,7
13,1,Skokie,2024,August,"$ 2,039.52",14,24,8
181,1,Skokie,2024,August,"$ 2,015.79",13,21,9
112,1,Skokie,2024,August,"$ 1,984.32",11,18,10
1593,1,Skokie,2024,September,"$ 3,135.00",8,15,1
1551,1,Skokie,2024,September,"$ 2,989.35",10,13,2
1594,1,Skokie,2024,September,"$ 2,513.00",5,7,3
1572,1,Skokie,2024,September,"$ 2,506.00",9,14,4
201,1,Skokie,2024,September,"$ 2,339.82",11,18,5
1552,1,Skokie,2024,September,"$ 2,249.55",7,9,6
106,1,Skokie,2024,September,"$ 2,174.36",14,19,7
206,1,Skokie,2024,September,"$ 2,169.86",10,14,8
1989,1,Skokie,2024,September,"$ 2,099.75",15,25,9
198,1,Skokie,2024,September,"$ 1,994.85",9,15,10
1551,1,Skokie,2024,October,"$ 2,759.40",8,12,1
1594,1,Skokie,2024,October,"$ 2,513.00",5,7,2
2011,1,Skokie,2024,October,"$ 2,447.76",15,24,3
1572,1,Skokie,2024,October,"$ 2,327.00",8,13,4
156,1,Skokie,2024,October,"$ 2,299.77",15,23,5
1592,1,Skokie,2024,October,"$ 2,268.00",7,12,6
181,1,Skokie,2024,October,"$ 2,111.78",16,22,7
201,1,Skokie,2024,October,"$ 2,079.84",11,16,8
1552,1,Skokie,2024,October,"$ 1,999.60",4,8,9
158,1,Skokie,2024,October,"$ 1,889.79",14,21,10
206,1,Skokie,2024,November,"$ 3,254.79",14,21,1
1594,1,Skokie,2024,November,"$ 2,513.00",4,7,2
1592,1,Skokie,2024,November,"$ 2,268.00",7,12,3
2006,1,Skokie,2024,November,"$ 2,249.40",11,20,4
106,1,Skokie,2024,November,"$ 2,174.36",13,19,5
1992,1,Skokie,2024,November,"$ 2,159.76",14,24,6
11,1,Skokie,2024,November,"$ 2,127.44",18,28,7
1996,1,Skokie,2024,November,"$ 2,078.73",18,27,8
2011,1,Skokie,2024,November,"$ 2,039.80",14,20,9
212,1,Skokie,2024,November,"$ 1,997.82",13,18,10
204,1,Skokie,2024,December,"$ 3,401.73",17,27,1
198,1,Skokie,2024,December,"$ 3,324.75",17,25,2
149,1,Skokie,2024,December,"$ 2,874.77",16,23,3
1594,1,Skokie,2024,December,"$ 2,872.00",6,8,4
112,1,Skokie,2024,December,"$ 2,866.24",17,26,5
1551,1,Skokie,2024,December,"$ 2,759.40",9,12,6
160,1,Skokie,2024,December,"$ 2,609.71",21,29,7
219,1,Skokie,2024,December,"$ 2,599.75",16,25,8
2007,1,Skokie,2024,December,"$ 2,573.78",15,22,9
172,1,Skokie,2024,December,"$ 2,564.73",16,27,10
201,2,Waukesha,2019,January,"$ 2,729.79",16,21,1
177,2,Waukesha,2019,January,"$ 2,309.78",14,22,2
149,2,Waukesha,2019,January,"$ 2,124.83",10,17,3
67,2,Waukesha,2019,January,"$ 2,043.72",17,28,4
1552,2,Waukesha,2019,January,"$ 1,999.60",5,8,5
112,2,Waukesha,2019,January,"$ 1,984.32",12,18,6
1601,2,Waukesha,2019,January,"$ 1,969.00",8,11,7
2002,2,Waukesha,2019,January,"$ 1,908.77",16,23,8
1551,2,Waukesha,2019,January,"$ 1,839.60",6,8,9
1570,2,Waukesha,2019,January,"$ 1,807.00",7,13,10
1552,2,Waukesha,2019,Febuary,"$ 3,249.35",7,13,1
204,2,Waukesha,2019,Febuary,"$ 2,519.80",14,20,2
177,2,Waukesha,2019,Febuary,"$ 2,309.78",13,22,3
212,2,Waukesha,2019,Febuary,"$ 2,219.80",11,20,4
185,2,Waukesha,2019,Febuary,"$ 2,199.80",12,20,5
109,2,Waukesha,2019,Febuary,"$ 2,059.92",11,18,6
170,2,Waukesha,2019,Febuary,"$ 1,889.79",14,21,7
198,2,Waukesha,2019,Febuary,"$ 1,861.86",8,14,8
206,2,Waukesha,2019,Febuary,"$ 1,859.88",8,12,9
251,2,Waukesha,2019,Febuary,"$ 1,859.80",13,20,10
1600,2,Waukesha,2019,March,"$ 2,533.00",10,17,1
211,2,Waukesha,2019,March,"$ 2,331.78",14,22,2
115,2,Waukesha,2019,March,"$ 2,288.80",13,20,3
2009,2,Waukesha,2019,March,"$ 2,199.78",13,22,4
2012,2,Waukesha,2019,March,"$ 2,159.76",15,24,5
1594,2,Waukesha,2019,March,"$ 2,154.00",4,6,6
149,2,Waukesha,2019,March,"$ 2,124.83",13,17,7
1551,2,Waukesha,2019,March,"$ 2,069.55",6,9,8
1645,2,Waukesha,2019,March,"$ 1,969.00",6,11,9
179,2,Waukesha,2019,March,"$ 1,919.80",12,20,10
170,2,Waukesha,2019,April,"$ 2,519.72",20,28,1
242,2,Waukesha,2019,April,"$ 2,309.79",13,21,2
204,2,Waukesha,2019,April,"$ 2,267.82",12,18,3
1572,2,Waukesha,2019,April,"$ 1,969.00",7,11,4
1655,2,Waukesha,2019,April,"$ 1,959.86",9,14,5
109,2,Waukesha,2019,April,"$ 1,945.48",10,17,6
185,2,Waukesha,2019,April,"$ 1,869.83",10,17,7
18,2,Waukesha,2019,April,"$ 1,869.56",12,22,8
198,2,Waukesha,2019,April,"$ 1,861.86",10,14,9
106,2,Waukesha,2019,April,"$ 1,831.04",11,16,10
1594,2,Waukesha,2019,May,"$ 3,231.00",5,9,1
1635,2,Waukesha,2019,May,"$ 2,699.85",8,15,2
206,2,Waukesha,2019,May,"$ 2,479.84",12,16,3
125,2,Waukesha,2019,May,"$ 2,184.77",15,23,4
198,2,Waukesha,2019,May,"$ 1,994.85",8,15,5
1572,2,Waukesha,2019,May,"$ 1,969.00",7,11,6
17,2,Waukesha,2019,May,"$ 1,954.54",13,23,7
1628,2,Waukesha,2019,May,"$ 1,949.25",9,15,8
109,2,Waukesha,2019,May,"$ 1,945.48",12,17,9
154,2,Waukesha,2019,May,"$ 1,919.76",15,24,10
173,2,Waukesha,2019,June,"$ 2,551.78",14,22,1
1594,2,Waukesha,2019,June,"$ 2,513.00",5,7,2
2011,2,Waukesha,2019,June,"$ 2,447.76",15,24,3
1592,2,Waukesha,2019,June,"$ 2,268.00",8,12,4
1606,2,Waukesha,2019,June,"$ 2,209.83",10,17,5
181,2,Waukesha,2019,June,"$ 2,207.77",13,23,6
1551,2,Waukesha,2019,June,"$ 2,069.55",6,9,7
185,2,Waukesha,2019,June,"$ 1,979.82",11,18,8
1645,2,Waukesha,2019,June,"$ 1,969.00",7,11,9
254,2,Waukesha,2019,June,"$ 1,952.79",12,21,10
119,2,Waukesha,2019,July,"$ 2,362.25",15,25,1
1601,2,Waukesha,2019,July,"$ 2,327.00",8,13,2
129,2,Waukesha,2019,July,"$ 2,239.72",18,28,3
1634,2,Waukesha,2019,July,"$ 2,099.86",8,14,4
1551,2,Waukesha,2019,July,"$ 2,069.55",5,9,5
206,2,Waukesha,2019,July,"$ 2,014.87",8,13,6
149,2,Waukesha,2019,July,"$ 1,999.84",11,16,7
212,2,Waukesha,2019,July,"$ 1,997.82",11,18,8
1644,2,Waukesha,2019,July,"$ 1,937.00",8,13,9
121,2,Waukesha,2019,July,"$ 1,899.80",12,20,10
1552,2,Waukesha,2019,August,"$ 4,499.10",11,18,1
1594,2,Waukesha,2019,August,"$ 3,231.00",6,9,2
198,2,Waukesha,2019,August,"$ 3,191.76",14,24,3
204,2,Waukesha,2019,August,"$ 2,645.79",15,21,4
201,2,Waukesha,2019,August,"$ 2,339.82",13,18,5
241,2,Waukesha,2019,August,"$ 2,145.71",16,29,6
137,2,Waukesha,2019,August,"$ 2,069.77",15,23,7
219,2,Waukesha,2019,August,"$ 1,975.81",13,19,8
152,2,Waukesha,2019,August,"$ 1,899.81",13,19,9
112,2,Waukesha,2019,August,"$ 1,874.08",10,17,10
1552,2,Waukesha,2019,September,"$ 3,249.35",8,13,1
212,2,Waukesha,2019,September,"$ 2,552.77",14,23,2
1594,2,Waukesha,2019,September,"$ 2,513.00",6,7,3
185,2,Waukesha,2019,September,"$ 2,419.78",12,22,4
1601,2,Waukesha,2019,September,"$ 2,327.00",8,13,5
156,2,Waukesha,2019,September,"$ 2,299.77",14,23,6
1551,2,Waukesha,2019,September,"$ 2,299.50",5,10,7
109,2,Waukesha,2019,September,"$ 2,174.36",12,19,8
201,2,Waukesha,2019,September,"$ 2,079.84",9,16,9
265,2,Waukesha,2019,September,"$ 1,999.80",13,20,10
1551,2,Waukesha,2019,October,"$ 2,759.40",7,12,1
197,2,Waukesha,2019,October,"$ 2,649.75",16,25,2
204,2,Waukesha,2019,October,"$ 2,393.81",11,19,3
1606,2,Waukesha,2019,October,"$ 2,339.82",9,18,4
2007,2,Waukesha,2019,October,"$ 2,339.80",13,20,5
1552,2,Waukesha,2019,October,"$ 2,249.55",6,9,6
123,2,Waukesha,2019,October,"$ 2,184.77",14,23,7
1986,2,Waukesha,2019,October,"$ 2,169.44",18,28,8
1594,2,Waukesha,2019,October,"$ 2,154.00",5,6,9
162,2,Waukesha,2019,October,"$ 2,069.77",14,23,10
2007,2,Waukesha,2019,November,"$ 2,573.78",14,22,1
173,2,Waukesha,2019,November,"$ 2,551.78",12,22,2
1551,2,Waukesha,2019,November,"$ 2,529.45",6,11,3
1644,2,Waukesha,2019,November,"$ 2,235.00",10,15,4
109,2,Waukesha,2019,November,"$ 2,059.92",11,18,5
206,2,Waukesha,2019,November,"$ 2,014.87",9,13,6
185,2,Waukesha,2019,November,"$ 1,979.82",13,18,7
219,2,Waukesha,2019,November,"$ 1,871.82",12,18,8
162,2,Waukesha,2019,November,"$ 1,799.80",12,20,9
2,2,Waukesha,2019,November,"$ 1,770.77",14,23,10
149,2,Waukesha,2019,December,"$ 2,999.76",15,24,1
1552,2,Waukesha,2019,December,"$ 2,999.40",8,12,2
1594,2,Waukesha,2019,December,"$ 2,872.00",4,8,3
206,2,Waukesha,2019,December,"$ 2,789.82",12,18,4
185,2,Waukesha,2019,December,"$ 2,749.75",17,25,5
1,2,Waukesha,2019,December,"$ 2,694.65",22,35,6
201,2,Waukesha,2019,December,"$ 2,599.80",14,20,7
2008,2,Waukesha,2019,December,"$ 2,551.78",16,22,8
1571,2,Waukesha,2019,December,"$ 2,544.00",10,16,9
1551,2,Waukesha,2019,December,"$ 2,529.45",8,11,10
198,2,Waukesha,2020,January,"$ 2,925.78",15,22,1
2008,2,Waukesha,2020,January,"$ 2,783.76",19,24,2
2003,2,Waukesha,2020,January,"$ 2,323.72",19,28,3
206,2,Waukesha,2020,January,"$ 2,169.86",8,14,4
1594,2,Waukesha,2020,January,"$ 2,154.00",5,6,5
204,2,Waukesha,2020,January,"$ 2,141.83",11,17,6
211,2,Waukesha,2020,January,"$ 2,119.80",14,20,7
179,2,Waukesha,2020,January,"$ 2,111.78",15,22,8
265,2,Waukesha,2020,January,"$ 2,099.79",12,21,9
201,2,Waukesha,2020,January,"$ 2,079.84",11,16,10
2010,2,Waukesha,2020,Febuary,"$ 3,099.69",20,31,1
1551,2,Waukesha,2020,Febuary,"$ 2,989.35",9,13,2
1594,2,Waukesha,2020,Febuary,"$ 2,872.00",6,8,3
1645,2,Waukesha,2020,Febuary,"$ 2,864.00",10,16,4
2009,2,Waukesha,2020,Febuary,"$ 2,799.72",18,28,5
1593,2,Waukesha,2020,Febuary,"$ 2,717.00",8,13,6
242,2,Waukesha,2020,Febuary,"$ 2,529.77",16,23,7
109,2,Waukesha,2020,Febuary,"$ 2,517.68",14,22,8
183,2,Waukesha,2020,Febuary,"$ 2,499.75",15,25,9
119,2,Waukesha,2020,Febuary,"$ 2,456.74",16,26,10
1593,2,Waukesha,2020,March,"$ 3,344.00",11,16,1
197,2,Waukesha,2020,March,"$ 3,285.69",21,31,2
1552,2,Waukesha,2020,March,"$ 3,249.35",8,13,3
109,2,Waukesha,2020,March,"$ 3,089.88",16,27,4
106,2,Waukesha,2020,March,"$ 2,746.56",16,24,5
183,2,Waukesha,2020,March,"$ 2,599.74",17,26,6
166,2,Waukesha,2020,March,"$ 2,399.70",20,30,7
2009,2,Waukesha,2020,March,"$ 2,299.77",17,23,8
4,2,Waukesha,2020,March,"$ 2,294.46",18,27,9
13,2,Waukesha,2020,March,"$ 2,124.50",17,25,10
1552,2,Waukesha,2020,April,"$ 3,999.20",10,16,1
1594,2,Waukesha,2020,April,"$ 2,872.00",5,8,2
1592,2,Waukesha,2020,April,"$ 2,646.00",9,14,3
2007,2,Waukesha,2020,April,"$ 2,456.79",14,21,4
172,2,Waukesha,2020,April,"$ 2,374.75",17,25,5
206,2,Waukesha,2020,April,"$ 2,324.85",9,15,6
112,2,Waukesha,2020,April,"$ 2,315.04",12,21,7
1627,2,Waukesha,2020,April,"$ 2,308.95",12,21,8
12,2,Waukesha,2020,April,"$ 2,294.46",17,27,9
2008,2,Waukesha,2020,April,"$ 2,203.81",12,19,10
1594,2,Waukesha,2020,May,"$ 3,949.00",6,11,1
206,2,Waukesha,2020,May,"$ 3,564.77",14,23,2
1551,2,Waukesha,2020,May,"$ 3,449.25",11,15,3
1571,2,Waukesha,2020,May,"$ 3,180.00",11,20,4
152,2,Waukesha,2020,May,"$ 2,799.72",18,28,5
170,2,Waukesha,2020,May,"$ 2,609.71",19,29,6
242,2,Waukesha,2020,May,"$ 2,529.77",16,23,7
1593,2,Waukesha,2020,May,"$ 2,508.00",7,12,8
1645,2,Waukesha,2020,May,"$ 2,506.00",8,14,9
1552,2,Waukesha,2020,May,"$ 2,499.50",6,10,10
112,2,Waukesha,2020,June,"$ 3,637.92",21,33,1
206,2,Waukesha,2020,June,"$ 3,409.78",13,22,2
1552,2,Waukesha,2020,June,"$ 3,249.35",8,13,3
204,2,Waukesha,2020,June,"$ 3,023.76",14,24,4
1594,2,Waukesha,2020,June,"$ 2,872.00",6,8,5
2011,2,Waukesha,2020,June,"$ 2,855.72",17,28,6
201,2,Waukesha,2020,June,"$ 2,599.80",14,20,7
197,2,Waukesha,2020,June,"$ 2,437.77",17,23,8
1551,2,Waukesha,2020,June,"$ 2,299.50",8,10,9
109,2,Waukesha,2020,June,"$ 2,288.80",11,20,10
206,2,Waukesha,2020,July,"$ 3,564.77",16,23,1
